0.5827044 0.4172956
0.41000128 0.5899987
0.45026028 0.5497397
0.529751 0.470249
0.5333593 0.4666407
0.36520517 0.63479483
0.102096975 0.897903
0.2523147 0.7476853
0.49405807 0.5059419
0.6369294 0.3630706
0.6915003 0.30849972
0.32371777 0.6762822
0.22274554 0.77725446
0.1527257 0.8472743
0.5446967 0.45530334
0.6960081 0.3039919
0.22888225 0.77111775
0.7341054 0.2658946
0.7734282 0.22657178
0.5795961 0.4204039
0.3920542 0.6079458
0.8580723 0.14192769
0.87990785 0.120092124
0.6512666 0.34873345
0.8753282 0.12467185
0.87177265 0.12822735
0.4425226 0.5574774
0.82607234 0.17392765
0.7232982 0.2767018
0.84347624 0.15652375
0.874045 0.12595499
0.30633384 0.69366616
0.05395347 0.94604653
0.21590853 0.7840915
0.32012826 0.67987174
0.9104785 0.08952153
0.6582601 0.34173986
0.35587186 0.64412814
0.512313 0.48768696
0.73644626 0.26355374
0.5428299 0.45717016
0.8362956 0.16370437
0.14815772 0.8518423
0.71197975 0.28802022
0.58024883 0.41975117
0.83871484 0.16128516
0.1236195 0.8763805
0.11588043 0.8841196
0.6204854 0.37951458
0.78875595 0.21124406
0.7131696 0.28683043
0.32244462 0.6775554
0.6673957 0.33260426
0.1295839 0.8704161
0.25960565 0.74039435
0.6824717 0.3175283
0.6470984 0.35290155
0.8935903 0.106409706
0.307841 0.692159
0.6563266 0.3436734
0.05444908 0.9455509
0.15126628 0.8487337
0.43376923 0.5662308
0.0649097 0.9350903
0.40513504 0.59486496
0.34251118 0.6574888
0.8282378 0.17176224
0.7419295 0.25807053
0.12120521 0.8787948
0.8329862 0.16701381
0.39994818 0.6000518
0.84937537 0.15062465
0.6104999 0.38950008
0.2262209 0.7737791
0.1785006 0.8214994
0.38537514 0.61462486
0.2901252 0.7098748
0.13180524 0.86819476
0.37548423 0.6245158
0.52662945 0.47337055
0.28897476 0.71102524
0.5940949 0.40590516
0.18253273 0.8174673
0.7544431 0.24555688
0.44972807 0.5502719
0.7417802 0.25821978
0.1184957 0.8815043
0.6901803 0.30981973
0.8750397 0.12496027
0.88157004 0.11842997
0.091029465 0.90897053
0.7593713 0.24062869
0.35589868 0.6441013
0.545831 0.45416898
0.83192813 0.16807188
0.57041085 0.42958915
0.15670449 0.8432955
0.644036 0.355964
0.7542735 0.24572653
0.20716524 0.79283476
0.5022191 0.49778092
0.7525532 0.24744678
0.8114452 0.18855484
0.85222083 0.14777915
0.043966055 0.95603395
0.56817186 0.4318281
0.5382791 0.46172088
0.5662477 0.4337523
0.6190454 0.38095462
0.4321398 0.5678602
0.36146432 0.6385357
0.42322356 0.57677644
0.5958796 0.4041204
0.4672932 0.5327068
0.8380124 0.16198759
0.27472764 0.72527236
0.6897314 0.31026858
0.7176889 0.28231105
0.89255923 0.10744078
0.4986034 0.5013966
0.3461501 0.6538499
0.85444725 0.14555272
0.09777796 0.90222204
0.60877633 0.39122364
0.4282328 0.5717672
0.14185733 0.8581427
0.44030946 0.55969054
0.17236608 0.8276339
0.15315926 0.84684074
0.48133475 0.51866525
0.6222572 0.37774283
0.8569413 0.1430587
0.83730733 0.16269268
0.7735721 0.22642791
0.4702031 0.5297969
0.22169274 0.77830726
0.5589118 0.44108817
0.73221385 0.26778615
0.6507939 0.34920612
0.27434456 0.72565544
0.73962355 0.26037642
0.5410487 0.4589513
0.9008888 0.09911119
0.16814613 0.83185387
0.85779893 0.14220108
0.60920024 0.3907998
0.7733557 0.2266443
0.8196173 0.18038276
0.92232054 0.07767947
0.04491806 0.95508194
0.23908383 0.7609162
0.88924515 0.11075482
0.9220039 0.077996075
0.46553653 0.53446347
0.12463564 0.87536436
0.53788984 0.46211016
0.4236564 0.5763436
0.41324145 0.58675855
0.8294773 0.17052272
0.0760411 0.9239589
0.4684717 0.5315283
0.7544932 0.24550681
0.63869905 0.36130098
0.14151257 0.8584874
0.6773113 0.3226887
0.36610287 0.6338971
0.16350234 0.83649766
0.7240044 0.2759956
0.74665314 0.25334686
0.77830505 0.22169493
0.47838765 0.52161235
0.5862813 0.41371867
0.62582743 0.37417257
0.4785658 0.5214342
0.84942544 0.15057456
0.5299175 0.47008255
0.16294098 0.837059
0.063656986 0.936343
0.29479218 0.7052078
0.8458789 0.15412112
0.12842876 0.87157124
0.476735 0.523265
0.5565174 0.44348258
0.417089 0.582911
0.12789983 0.8721002
0.7238065 0.27619353
0.34358937 0.65641063
0.72928804 0.27071196
0.8535963 0.1464037
0.6957323 0.3042677
0.06210339 0.9378966
