0.3658954 0.6341046
0.36589855 0.63410145
0.3658943 0.63410574
0.3658954 0.6341046
0.36589715 0.6341028
0.36589205 0.63410795
0.36591077 0.6340892
0.36589193 0.63410807
0.36594307 0.6340569
0.36589906 0.6341009
0.36589712 0.6341029
0.36589193 0.63410807
0.36589807 0.6341019
0.3659032 0.6340968
0.3658975 0.6341025
0.3659032 0.63409686
0.36590472 0.63409525
0.36589542 0.6341045
0.36589533 0.6341046
0.36589122 0.6341087
0.3658954 0.6341046
0.3658991 0.63410085
0.36589542 0.63410455
0.3658933 0.6341067
0.36589485 0.6341052
0.36589077 0.6341092
0.36589286 0.63410723
0.36590335 0.6340967
0.36588576 0.6341143
0.3658913 0.63410866
0.36589748 0.6341025
0.36589435 0.6341057
0.36590788 0.63409203
0.36589193 0.63410807
0.36589974 0.63410026
0.36589482 0.6341052
0.36589542 0.63410455
0.36589345 0.6341065
0.3658917 0.6341083
0.3659055 0.6340945
0.36589134 0.63410866
0.36589688 0.63410306
0.3658968 0.6341033
0.3658981 0.6341019
0.36589763 0.6341023
0.36589688 0.63410306
0.3658954 0.6341046
0.3659067 0.6340933
0.36589807 0.6341019
0.36589542 0.6341045
0.36589307 0.63410693
0.3658925 0.6341075
0.3658919 0.63410807
0.36589217 0.63410777
0.36589602 0.634104
0.3658968 0.6341032
0.3658954 0.6341046
0.36589542 0.63410455
0.36589533 0.6341046
0.36589792 0.63410205
0.3658954 0.6341046
0.3658954 0.6341046
0.36589685 0.6341031
0.3658955 0.6341045
0.3658968 0.63410324
0.3658905 0.6341095
0.36589247 0.6341075
0.3658954 0.6341046
0.36589208 0.63410795
0.36589074 0.6341092
0.36587715 0.63412285
0.36588582 0.6341142
0.36589193 0.63410807
0.36589238 0.6341076
0.36589712 0.6341029
0.3658981 0.63410187
0.36589193 0.63410807
0.36590087 0.6340991
0.3659032 0.63409686
0.3659032 0.63409686
0.36589193 0.63410807
0.36589196 0.63410807
0.36589193 0.63410807
0.36583278 0.6341672
0.3658954 0.6341046
0.3658954 0.6341046
0.3658935 0.63410646
0.36591938 0.6340806
0.36589807 0.6341019
0.3658954 0.6341046
0.36589196 0.63410807
0.36596972 0.6340303
0.36589065 0.6341093
0.36589324 0.6341067
0.36589208 0.63410795
0.36589795 0.63410205
0.3659034 0.63409656
0.36594588 0.6340541
0.36589807 0.6341019
0.3659032 0.6340968
0.36589533 0.63410467
0.36589321 0.63410676
0.36589807 0.6341019
0.36589542 0.6341046
0.3658924 0.6341076
0.36594304 0.634057
0.36589774 0.6341022
0.36589795 0.63410205
0.36590376 0.6340962
0.3658968 0.63410324
0.36590022 0.63409984
0.36590752 0.6340925
0.3658933 0.6341067
0.36590296 0.63409704
0.3659191 0.63408095
0.36590543 0.63409454
0.3659032 0.63409686
0.36588523 0.6341148
0.365876 0.6341241
0.36589667 0.6341033
0.36589542 0.6341046
0.3659032 0.63409686
0.3658968 0.6341032
0.3658961 0.63410395
0.3658981 0.63410187
0.3658917 0.6341083
0.36589485 0.63410515
0.3658954 0.6341046
0.36590078 0.6340991
0.3659032 0.63409686
0.36589637 0.63410354
0.36589798 0.63410205
0.36585885 0.63414115
0.3658913 0.63410866
0.36589542 0.63410455
0.36588982 0.63411015
0.3658954 0.6341046
0.36592993 0.63407004
0.36589128 0.6341087
0.36589634 0.63410366
0.36589608 0.63410395
0.3658933 0.6341067
0.36589533 0.6341047
0.36589533 0.6341046
0.36589453 0.6341055
0.36589193 0.63410807
0.3659694 0.63403064
0.36589542 0.6341046
0.3658991 0.63410085
0.3659032 0.63409686
0.36589542 0.63410455
0.3658954 0.6341046
0.36589098 0.634109
0.36589798 0.63410205
0.36589193 0.63410807
0.3658937 0.6341062
0.36589888 0.63410115
0.36598775 0.6340123
0.36589134 0.63410866
0.36590332 0.6340967
0.36584958 0.63415045
0.36589134 0.63410866
0.36590078 0.6340991
0.36589348 0.6341065
0.36589098 0.634109
0.3658952 0.6341048
0.36589783 0.63410217
0.3658924 0.6341076
0.3658954 0.6341046
0.3658913 0.63410866
0.3658933 0.6341067
0.36589482 0.6341052
0.3658954 0.6341046
0.36589098 0.634109
0.3658933 0.6341067
0.3659032 0.63409686
0.3658937 0.6341062
0.36589542 0.63410455
0.36589673 0.6341033
0.36589298 0.634107
0.36589807 0.6341019
0.3658926 0.6341074
0.36590132 0.63409865
0.3658966 0.63410336
0.36589247 0.63410753
0.3658954 0.6341046
0.36596972 0.63403034
0.36589685 0.6341031
0.36589196 0.63410807
0.36589542 0.6341046
0.365889 0.6341109
0.36589265 0.6341073
0.3658968 0.6341032
0.36589217 0.63410777
0.36589134 0.63410866
0.36589924 0.6341008
0.3658926 0.6341074
0.36589807 0.6341019
0.3658968 0.6341032
0.3659054 0.63409466
0.36590305 0.6340969
0.36588982 0.63411015
